SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
ALLCARGO,EQ,117.3,117.4,112.5,113.2,112.5,117.1,177922,20352188.65,30-JAN-2020,2822,INE418H01029,
ALKYLAMINE,EQ,1320.05,1341.7,1308,1312.75,1316,1325.75,6780,8937574.85,31-JAN-2020,666,INE150B01021,
AMARAJABAT,EQ,792.95,804,792,795.75,795.2,790.1,360220,287469176.25,29-JAN-2020,8700,INE885A01032,
ALLSEC,EQ,282.05,289.7,281.1,283.95,283.5,286.45,3165,900783.4,30-JAN-2020,330,INE835G01018,
ALLCARGO,EQ,113.2,115,111,112.7,112.4,113.2,359356,40665370.55,31-JAN-2020,2401,INE418H01029,
AMBER,EQ,1478,1585,1478,1535.5,1542,1469.15,291963,447709844.55,29-JAN-2020,22878,INE371P01015,
ALMONDZ,EQ,16.75,16.95,15.7,16.35,15.75,16.5,15255,246073.05,30-JAN-2020,369,INE326B01027,
ALLSEC,EQ,283.95,298.5,280.6,289.55,290,283.95,7731,2229610.5,31-JAN-2020,438,INE835G01018,
AMBIKCO,EQ,841.15,847.45,831,838.5,839.1,836.95,9734,8160723.5,29-JAN-2020,610,INE540G01014,
ALOKTEXT,BE,3.3,3.35,3.2,3.3,3.35,3.25,4689194,15341240.15,30-JAN-2020,2320,INE270A01011,
ALMONDZ,EQ,15.85,16.7,15.85,16.25,16.5,16.35,1470,24094.25,31-JAN-2020,17,INE326B01027,
AMBUJACEM,EQ,216.75,218.25,213.25,214.05,214.4,216.15,3410299,737933889.55,29-JAN-2020,18535,INE079A01024,
ALPA,EQ,21.7,21.7,19.55,19.8,19.7,20.7,40412,815205.35,30-JAN-2020,228,INE385I01010,
ALPA,EQ,20.45,20.45,18.4,18.7,18.8,19.8,36690,699976.8,31-JAN-2020,292,INE385I01010,
AMDIND,EQ,17.5,18.55,15.75,17.75,17.7,17.1,43034,768029.85,29-JAN-2020,312,INE005I01014,
ALPHAGEO,EQ,202.8,213,196,199.25,196.5,202.6,5971,1206783.4,30-JAN-2020,349,INE137C01018,
ALPHAGEO,EQ,202.9,203.95,192.25,194.4,194.95,199.25,5225,1026962.35,31-JAN-2020,411,INE137C01018,
AMJLAND,EQ,22.2,22.2,20.8,21.4,21.5,21.25,4465,94101.95,29-JAN-2020,51,INE606A01024,
ALPSINDUS,BE,1.2,1.25,1.15,1.25,1.15,1.2,15372,18883.5,30-JAN-2020,42,INE093B01015,
ALPSINDUS,BE,1.25,1.3,1.2,1.3,1.3,1.25,7050,9004.7,31-JAN-2020,20,INE093B01015,
AMRUTANJAN,EQ,446.35,465,446.35,461.5,465,449.15,28617,13156381.3,29-JAN-2020,1746,INE098F01031,
AMARAJABAT,EQ,796.95,799.75,775,783.45,784.85,795.75,402395,316540261.6,30-JAN-2020,12907,INE885A01032,
AMARAJABAT,EQ,788,791.5,764,767.1,770,783.45,592956,457920061.15,31-JAN-2020,15053,INE885A01032,
ANANTRAJ,EQ,35.8,35.85,35.05,35.2,35.15,35.25,151616,5384520.75,29-JAN-2020,1348,INE242C01024,
AMBER,EQ,1546.6,1546.6,1477.2,1497.85,1501,1535.5,99456,149152136.6,30-JAN-2020,10578,INE371P01015,
AMBER,EQ,1579.9,1635,1500,1510.45,1503,1497.85,328770,508734052.15,31-JAN-2020,25859,INE371P01015,
ANDHRABANK,EQ,16.85,16.9,16.75,16.8,16.8,16.8,297046,4996449.6,29-JAN-2020,2396,INE434A01013,
AMBIKCO,EQ,831.55,850.15,831.5,843.55,840.25,838.5,2947,2484640.6,30-JAN-2020,308,INE540G01014,
AMBIKCO,EQ,847.75,847.75,836.1,841.1,847.6,843.55,3341,2815565.35,31-JAN-2020,238,INE540G01014,
ANDHRACEMT,EQ,2.45,2.45,2.3,2.35,2.35,2.35,100133,238074.05,29-JAN-2020,163,INE666E01012,
AMBUJACEM,EQ,214.15,214.2,208.7,209.9,209.75,214.05,2971434,627336082.75,30-JAN-2020,21919,INE079A01024,
AMBUJACEM,EQ,210.55,211.75,203.5,204.5,205,209.9,2906515,600930525.45,31-JAN-2020,21962,INE079A01024,
ANDHRSUGAR,EQ,326.95,344,326.95,334.75,335.05,324.6,47532,16085415.4,29-JAN-2020,1812,INE715B01013,
AMDIND,EQ,18.5,18.5,16.65,17.4,17.4,17.75,3204,55689.65,30-JAN-2020,78,INE005I01014,
AMDIND,EQ,17.05,18.3,16.75,17.4,17.1,17.4,8541,148991.2,31-JAN-2020,131,INE005I01014,
ANDPAPER,EQ,307.95,312,301,303.85,304.3,303.15,7803,2411243,29-JAN-2020,359,INE435A01028,
AMJLAND,EQ,20.5,23.9,20,23.1,23.45,21.4,34295,771753.4,30-JAN-2020,299,INE606A01024,
AMJLAND,EQ,23.9,24.85,21.5,22.2,22.15,23.1,50269,1149259.85,31-JAN-2020,479,INE606A01024,
ANIKINDS,EQ,10.05,11,10,10.1,10.8,10.5,15700,158300.3,29-JAN-2020,70,INE087B01017,
AMRUTANJAN,EQ,466,466.9,448.95,460.4,456.5,461.5,33096,15097615.6,30-JAN-2020,2426,INE098F01031,
AMRUTANJAN,EQ,463,463,451,455.5,453.5,460.4,21269,9680383.4,31-JAN-2020,1365,INE098F01031,
ANKITMETAL,BE,0.45,0.5,0.4,0.5,0.5,0.45,9528,4186.5,29-JAN-2020,33,INE106I01010,
ANANTRAJ,EQ,35.15,36.15,34.8,35.45,35.8,35.2,201228,7069758.85,30-JAN-2020,1108,INE242C01024,
ANANTRAJ,EQ,36.8,38,36,36.25,36.5,35.45,1019800,37700491.9,31-JAN-2020,5469,INE242C01024,
ANSALAPI,EQ,5.3,5.3,5.1,5.15,5.2,5.2,42826,221530.7,29-JAN-2020,76,INE436A01026,
ANDHRABANK,EQ,16.9,16.9,16.6,16.7,16.75,16.8,334265,5599994.45,30-JAN-2020,1958,INE434A01013,
ANDHRABANK,EQ,16.85,16.95,15.9,16.05,16.05,16.7,775004,12717630.9,31-JAN-2020,2484,INE434A01013,
ANSALHSG,BE,5.55,5.8,5.4,5.65,5.6,5.55,45416,259763.7,29-JAN-2020,68,INE880B01015,
ANDHRACEMT,EQ,2.35,2.35,2.25,2.25,2.25,2.35,54558,123351.65,30-JAN-2020,84,INE666E01012,
ANDHRACEMT,EQ,2.25,2.25,2.15,2.15,2.15,2.25,72800,158497.95,31-JAN-2020,102,INE666E01012,
ANTGRAPHIC,BE,0.6,0.65,0.6,0.65,0.65,0.65,9956,6168.5,29-JAN-2020,16,INE414B01021,
ANDHRSUGAR,EQ,334.95,336,324.05,325.2,325,334.75,24092,7877335.3,30-JAN-2020,873,INE715B01013,
ANDHRSUGAR,EQ,325.25,328.6,318,319.75,318,325.2,23654,7640227.8,31-JAN-2020,1605,INE715B01013,
ANUP,EQ,592,630,581.9,622.85,620,585.6,53333,32659776.35,29-JAN-2020,2507,INE294Z01018,
ANDPAPER,EQ,305,307.8,286,292.35,291,303.85,6239,1824803.3,30-JAN-2020,302,INE435A01028,
ANDPAPER,EQ,287,299.6,287,291.35,287.6,292.35,4284,1250665.8,31-JAN-2020,329,INE435A01028,
APARINDS,EQ,403,403,396.55,398.45,396.8,399.55,56584,22578111.6,29-JAN-2020,1010,INE372A01015,
ANIKINDS,BE,10.1,10.45,9.7,10.4,10.4,10.1,1426,14303.25,30-JAN-2020,19,INE087B01017,
ANIKINDS,BE,9.9,10.45,9.9,9.9,9.9,10.4,4028,40537.65,31-JAN-2020,59,INE087B01017,
APCL,EQ,167.8,167.8,160,160.2,161.45,162.9,4703,761574.1,29-JAN-2020,112,INE071F01012,
ANKITMETAL,BE,0.5,0.5,0.45,0.45,0.45,0.5,5523,2692.25,30-JAN-2020,13,INE106I01010,
ANKITMETAL,BE,0.45,0.5,0.4,0.4,0.4,0.45,5495,2396.15,31-JAN-2020,22,INE106I01010,
APCOTEXIND,EQ,161.5,165.9,160.5,161.8,160.65,161.55,50035,8150442,29-JAN-2020,937,INE116A01032,
ANSALAPI,EQ,5.05,5.25,5.05,5.25,5.25,5.15,18076,94105.05,30-JAN-2020,50,INE436A01026,
ANSALAPI,EQ,5.35,5.5,5.15,5.5,5.5,5.25,60614,328132.95,31-JAN-2020,142,INE436A01026,
APEX,EQ,363,372,360.3,364.3,363,362.1,282532,103466027.05,29-JAN-2020,7614,INE346W01013,
ANSALHSG,BE,5.8,5.8,5.55,5.7,5.7,5.65,14174,80871.15,30-JAN-2020,34,INE880B01015,
ANSALHSG,BE,5.6,5.85,5.6,5.8,5.65,5.7,16968,97891.7,31-JAN-2020,25,INE880B01015,
APLAPOLLO,EQ,2074.1,2078,2045.5,2058.25,2045.5,2041.25,29587,61003126.5,29-JAN-2020,4797,INE702C01019,
ANTGRAPHIC,BE,0.6,0.65,0.6,0.65,0.65,0.65,23325,14059.55,30-JAN-2020,12,INE414B01021,
ANTGRAPHIC,BE,0.6,0.65,0.6,0.65,0.65,0.65,6128,3823.15,31-JAN-2020,8,INE414B01021,
APLLTD,EQ,633,644,630.05,634.55,633,632.4,699062,443925151.6,29-JAN-2020,19341,INE901L01018,
ANUP,EQ,620,628,610,616.15,620.2,622.85,18918,11694685.35,30-JAN-2020,1273,INE294Z01018,
ANUP,EQ,610.05,619.8,592,603.4,605,616.15,24132,14544792.8,31-JAN-2020,856,INE294Z01018,
APOLLO,EQ,77.5,79.4,75.75,78.25,78,75.4,18292,1415674.45,29-JAN-2020,662,INE713T01010,
APARINDS,EQ,396.5,401,390.05,392.05,392.5,398.45,28690,11293457.45,30-JAN-2020,815,INE372A01015,
APARINDS,EQ,390.1,398.9,386.15,388.95,388,392.05,77701,30444611.9,31-JAN-2020,1277,INE372A01015,
APOLLOHOSP,EQ,1687,1694.95,1671.05,1688,1688,1677.75,230705,388746125.8,29-JAN-2020,10779,INE437A01024,
APCL,EQ,158.65,162.9,152.6,155.3,156.7,160.2,6877,1071492.2,30-JAN-2020,241,INE071F01012,
APCL,EQ,162,162,151,155.2,159,155.3,4135,638440,31-JAN-2020,144,INE071F01012,
APOLLOPIPE,EQ,418,418,400,406,406,402.65,16744,6796260.85,29-JAN-2020,1027,INE126J01016,
APCOTEXIND,EQ,161.75,161.85,155.1,156.85,157.6,161.8,37377,5904419.05,30-JAN-2020,1111,INE116A01032,
APCOTEXIND,EQ,161.25,161.25,153,154.6,154.25,156.85,29950,4683104.35,31-JAN-2020,722,INE116A01032,
APOLLOTYRE,EQ,174.55,175.8,173.5,174.2,174.4,173.9,1067364,186346509.95,29-JAN-2020,8142,INE438A01022,
APEX,EQ,365.1,367,331.35,336,336.5,364.3,409358,140982359.25,30-JAN-2020,10576,INE346W01013,
APEX,EQ,336.1,358,328,347.6,348.55,336,598863,206391438.95,31-JAN-2020,15087,INE346W01013,
APOLSINHOT,EQ,763.9,765,754,757.15,755,753.95,808,612422.05,29-JAN-2020,101,INE451F01024,
APLAPOLLO,EQ,2075.6,2075.6,2000.1,2013.35,2011,2058.25,22420,45447741.15,30-JAN-2020,5342,INE702C01019,
APLAPOLLO,EQ,2020,2028.75,1950.05,1967.25,1970,2013.35,39725,78375021.2,31-JAN-2020,6038,INE702C01019,
APTECHT,EQ,148,183.3,148,180,177.45,161.95,2662699,447720644.85,29-JAN-2020,39279,INE266F01018,
APLLTD,EQ,637.5,643.55,622.2,639.85,636,634.55,282547,179968196.05,30-JAN-2020,8677,INE901L01018,
APLLTD,EQ,643.5,643.5,627.05,630.7,628,639.85,73427,46612844.45,31-JAN-2020,4336,INE901L01018,
ARCHIDPLY,EQ,31.8,32.4,30.55,30.75,30.8,30.95,7874,243878.45,29-JAN-2020,288,INE877I01016,
APOLLO,EQ,77.55,78.75,74.7,75.55,75.5,78.25,26153,1986060.2,30-JAN-2020,502,INE713T01010,
APOLLO,EQ,77.35,78,73,73.8,74.55,75.55,30831,2288615.35,31-JAN-2020,816,INE713T01010,
ARCHIES,EQ,17.65,17.75,17.3,17.55,17.6,17.6,20777,364376.15,29-JAN-2020,133,INE731A01020,
APOLLOHOSP,EQ,1685,1709.75,1680.25,1690.8,1696,1688,634505,1077893570.75,30-JAN-2020,32036,INE437A01024,
APOLLOHOSP,EQ,1699.2,1699.25,1656.45,1660.2,1668,1690.8,377299,630385491.45,31-JAN-2020,19866,INE437A01024,
ARCOTECH,BE,2.15,2.15,1.95,1.95,2.05,2.05,20004,40228.5,29-JAN-2020,47,INE574I01035,
APOLLOPIPE,EQ,406,410,390.55,402.05,404,406,17906,7191900.85,30-JAN-2020,1481,INE126J01016,
APOLLOPIPE,EQ,410,410,395,397.75,395.1,402.05,2728,1093206.6,31-JAN-2020,284,INE126J01016,
ARIES,EQ,75.8,75.8,74,74.15,75,73.8,19300,1435698.4,29-JAN-2020,329,INE298I01015,
APOLLOTYRE,EQ,175,175.5,170.1,171.45,170.9,174.2,1195534,205221808.6,30-JAN-2020,27461,INE438A01022,
APOLLOTYRE,EQ,172,172.3,165.5,166.5,166.5,171.45,2059074,344997141.05,31-JAN-2020,11354,INE438A01022,
ARIHANT,EQ,23.85,23.85,23,23.55,23.6,22.8,721,17009.25,29-JAN-2020,13,INE413D01011,
APOLSINHOT,EQ,765,765,743.15,743.15,743.15,757.15,1006,751698.35,30-JAN-2020,276,INE451F01024,
APOLSINHOT,EQ,735.65,750,735,743,743,743.15,169,125250.3,31-JAN-2020,87,INE451F01024,
ARIHANTSUP,EQ,29.45,31.65,29.45,31,31.65,30.45,3212,98387.3,29-JAN-2020,169,INE643K01018,
APTECHT,EQ,169.95,174.45,167,168.9,167.5,180,671278,114533138.15,30-JAN-2020,10122,INE266F01018,
APTECHT,EQ,169.85,170.5,165,166.05,165.4,168.9,250661,41894498.55,31-JAN-2020,4904,INE266F01018,
ARMANFIN,EQ,735,750,731.55,742.9,748.85,723.45,4335,3214796.9,29-JAN-2020,559,INE109C01017,
ARCHIDPLY,EQ,30.3,31.5,30.1,31.3,31.5,30.75,9384,291593.15,30-JAN-2020,181,INE877I01016,
ARCHIDPLY,EQ,31.5,33,30.55,31.1,31.05,31.3,26450,842873.8,31-JAN-2020,628,INE877I01016,
AROGRANITE,EQ,36.65,38.2,36.2,36.65,36.9,36.25,6514,240015.9,29-JAN-2020,172,INE210C01013,
ARCHIES,EQ,17.5,17.7,17,17.3,17.25,17.55,46867,808338.45,30-JAN-2020,154,INE731A01020,
ARCHIES,EQ,17.3,17.5,17.05,17.3,17.4,17.3,13552,234467.65,31-JAN-2020,468,INE731A01020,
ARROWGREEN,EQ,50.9,51.75,50.5,50.5,50.5,50.5,2502,127392.65,29-JAN-2020,68,INE570D01018,
ARCOTECH,BE,1.9,2,1.9,1.95,1.95,1.95,4749,9346,30-JAN-2020,23,INE574I01035,
ARCOTECH,BE,1.95,2,1.9,1.95,1.95,1.95,10655,20461.5,31-JAN-2020,27,INE574I01035,
ARROWTEX,BE,9.5,9.7,9.5,9.55,9.65,9.5,2462,23517.6,29-JAN-2020,17,INE933J01015,
ARENTERP,EQ,9.9,10.35,9.9,10.35,10.35,9.9,1002,10369.8,30-JAN-2020,3,INE610C01014,
ARENTERP,EQ,10.85,10.85,10.85,10.85,10.85,10.35,714,7746.9,31-JAN-2020,2,INE610C01014,
ARSHIYA,EQ,16.75,17.8,16.65,17.4,17.2,16.9,40351,688986.25,29-JAN-2020,137,INE968D01022,
ARIES,EQ,74.25,74.55,72.1,72.55,72.45,74.15,12373,900943.95,30-JAN-2020,374,INE298I01015,
ARIES,EQ,72.6,73.45,71.25,71.75,71.7,72.55,17599,1269347.6,31-JAN-2020,341,INE298I01015,
ARSSINFRA,EQ,21.3,21.3,20.25,20.7,20.7,20.6,7787,162117.35,29-JAN-2020,46,INE267I01010,
ARIHANT,EQ,23.3,23.55,22.4,23.05,23.05,23.55,1942,44431.4,30-JAN-2020,35,INE413D01011,
ARIHANT,EQ,23,23.75,22.75,23.7,23.5,23.05,1722,40188.1,31-JAN-2020,32,INE413D01011,
ARTEMISMED,BE,261.25,261.25,261.25,261.25,261.25,248.85,3696,965580,29-JAN-2020,34,INE025R01013,
ARIHANTSUP,EQ,31,31.95,31,31.25,31.5,31,3517,110481.85,30-JAN-2020,36,INE643K01018,
ARIHANTSUP,EQ,31.25,31.95,30.6,31.1,31.1,31.25,2449,76024.25,31-JAN-2020,61,INE643K01018,
ARVIND,EQ,42.45,43.1,42.3,42.95,43,42.45,644234,27550334.95,29-JAN-2020,3104,INE034A01011,
ARMANFIN,EQ,758.6,758.6,711,727.9,726,742.9,8911,6484733.35,30-JAN-2020,595,INE109C01017,
ARMANFIN,EQ,731.95,736,716,722.9,720.55,727.9,3307,2395312.95,31-JAN-2020,363,INE109C01017,
ARVINDFASN,EQ,393,400,392,393.2,392.4,392.9,10587,4182372.45,29-JAN-2020,663,INE955V01021,
AROGRANITE,EQ,36,37.95,35.8,36.4,36.4,36.65,2091,76611.15,30-JAN-2020,41,INE210C01013,
AROGRANITE,EQ,38,39.9,37.55,37.9,38,36.4,11300,439700.9,31-JAN-2020,98,INE210C01013,
ARVSMART,EQ,91.55,93.95,91,92.55,93,92.15,6799,630633.25,29-JAN-2020,686,INE034S01021,
ARROWGREEN,EQ,51.25,51.25,49.15,49.85,50,50.5,729,36555.95,30-JAN-2020,38,INE570D01018,
ARROWGREEN,EQ,48.15,50.5,48.1,49.5,49,49.85,1489,73944.2,31-JAN-2020,69,INE570D01018,
ASAHIINDIA,EQ,251.4,252,245.85,246.85,248.5,249.65,9308,2309211.55,29-JAN-2020,340,INE439A01020,
ARROWTEX,BE,9.6,9.6,9.4,9.4,9.4,9.55,2456,23409.65,30-JAN-2020,16,INE933J01015,
ARROWTEX,BE,9.2,9.65,9.2,9.5,9.55,9.4,4330,40365.35,31-JAN-2020,20,INE933J01015,
ASAHISONG,EQ,152.75,156,149.15,154,156,152.45,18870,2864795.15,29-JAN-2020,557,INE228I01012,
ARSHIYA,EQ,17,17.5,17,17,17,17.4,9000,153746.45,30-JAN-2020,76,INE968D01022,
ARSHIYA,EQ,17.5,17.5,17.1,17.2,17.1,17,15168,261278.55,31-JAN-2020,59,INE968D01022,
ASAL,EQ,33.2,33.45,32.6,32.65,33,33.2,5863,191853.15,29-JAN-2020,48,INE900C01027,
ARSSINFRA,EQ,20.4,20.45,19.6,20,20,20.7,13673,273374.9,30-JAN-2020,75,INE267I01010,
ARSSINFRA,EQ,19.35,20.45,19.35,20.25,20.45,20,23980,483046.75,31-JAN-2020,110,INE267I01010,
ASCOM,SM,32.9,32.9,32.5,32.5,32.5,32.85,16000,523000,29-JAN-2020,4,INE08KD01015,
ARTEMISMED,BE,274.3,274.3,274.3,274.3,274.3,261.25,1150,315445,30-JAN-2020,6,INE025R01013,
ARTEMISMED,BE,288,288,278.05,288,288,274.3,3377,970945.35,31-JAN-2020,99,INE025R01013,
ASHAPURMIN,EQ,33.55,35.65,33.55,34.05,34,34.45,16657,568728.25,29-JAN-2020,92,INE348A01023,
ARVIND,EQ,42.95,43.5,42.05,42.6,42.05,42.95,1401190,59723354.45,30-JAN-2020,5468,INE034A01011,
ARVIND,EQ,42.75,43.4,41.25,42.6,43,42.6,2170821,92127874.9,31-JAN-2020,7787,INE034A01011,
ASHIANA,EQ,115,115.35,110.7,114.7,114.5,112.8,20580,2332988.25,29-JAN-2020,346,INE365D01021,
ARVINDFASN,EQ,390,396.45,385,388.7,387.25,393.2,15288,5934518.1,30-JAN-2020,1405,INE955V01021,
ARVINDFASN,EQ,388.35,395,385,392.2,392,388.7,11726,4587457.55,31-JAN-2020,640,INE955V01021,
ASHIMASYN,EQ,7.7,8.15,7.6,7.9,7.95,7.65,13096,103449.6,29-JAN-2020,105,INE440A01010,
ARVSMART,EQ,93.75,105,89.95,95.95,96.5,92.55,367662,37143415.5,30-JAN-2020,8721,INE034S01021,
ARVSMART,EQ,98.9,98.9,93.1,94.2,94,95.95,40630,3892226.7,31-JAN-2020,1147,INE034S01021,
ASHOKA,EQ,114.6,116.9,114.2,114.95,115,113.65,463005,53338936.45,29-JAN-2020,3888,INE442H01029,
ASAHIINDIA,EQ,244.15,249,243.35,247.75,246.5,246.85,77573,19200399.15,30-JAN-2020,389,INE439A01020,
ASAHIINDIA,EQ,244.05,251.9,239.1,241.2,240.25,247.75,8808,2129045.25,31-JAN-2020,396,INE439A01020,
ASHOKLEY,EQ,85.15,85.6,84.3,84.6,84.6,84.65,7987239,678696216.9,29-JAN-2020,31852,INE208A01029,
ASAHISONG,EQ,156,156,137.1,139.75,142,154,35622,5082365.5,30-JAN-2020,1213,INE228I01012,
ASAHISONG,EQ,143,143,133.1,135.2,133.5,139.75,17916,2449178.1,31-JAN-2020,455,INE228I01012,
ASIANHOTNR,EQ,88.9,88.95,83,86.45,88.95,87.45,5552,476563.4,29-JAN-2020,165,INE363A01022,
ASAL,EQ,32.5,33.2,32.1,32.35,32.2,32.65,2427,78599.85,30-JAN-2020,90,INE900C01027,
ASAL,EQ,32.2,32.85,31.6,31.65,32.4,32.35,12228,387521.9,31-JAN-2020,57,INE900C01027,
ASIANPAINT,EQ,1787,1803.85,1781,1796.95,1798,1779.1,873805,1568267257.5,29-JAN-2020,55308,INE021A01026,
ASHAPURMIN,EQ,33.75,34.9,33.55,34.15,34,34.05,37924,1292415.6,30-JAN-2020,462,INE348A01023,
ASCOM,SM,32.5,32.5,32.5,32.5,32.5,32.5,4000,130000,31-JAN-2020,1,INE08KD01015,
ASIANTILES,EQ,211.6,217.35,209.35,211.4,210.05,213.7,20355,4354567.25,29-JAN-2020,2402,INE022I01019,
ASHIANA,EQ,114,114,111.2,111.4,111.4,114.7,37343,4185524.2,30-JAN-2020,373,INE365D01021,
ASHAPURMIN,EQ,33.15,34.95,33,34.05,34.05,34.15,11616,395031.95,31-JAN-2020,240,INE348A01023,
ASPINWALL,EQ,150.05,159.5,148.5,155.2,156.1,155.3,1295,199655.05,29-JAN-2020,37,INE991I01015,
ASHIMASYN,EQ,7.9,7.9,7.6,7.7,7.7,7.9,4152,32140.5,30-JAN-2020,34,INE440A01010,
ASHIANA,EQ,112.45,113,109.05,111.4,111.35,111.4,32058,3556014.2,31-JAN-2020,736,INE365D01021,
ASTEC,EQ,489.5,495,479.7,492.7,491,481.45,5909,2895646.9,29-JAN-2020,410,INE563J01010,
ASHOKA,EQ,115.4,116.75,114,114.5,114.2,114.95,832030,95702713.85,30-JAN-2020,5250,INE442H01029,
ASHIMASYN,EQ,7.65,7.8,7.05,7.4,7.4,7.7,28117,208346.4,31-JAN-2020,232,INE440A01010,
ASTERDM,EQ,165.6,170,163.1,165,165.2,163.8,484216,80198004.45,29-JAN-2020,3285,INE914M01019,
ASHOKLEY,EQ,84.55,84.95,82.25,83.4,83.25,84.6,12926430,1080587033.5,30-JAN-2020,39983,INE208A01029,
ASHOKA,EQ,115.7,116.6,113.2,114.3,114.4,114.5,244247,28127791.7,31-JAN-2020,5599,INE442H01029,
ASTRAL,EQ,1222,1245,1176.05,1187.85,1195,1229.35,140264,168139541.3,29-JAN-2020,16549,INE006I01046,
ASIANHOTNR,EQ,86,90.9,85,90.35,90,86.45,2693,239651.5,30-JAN-2020,162,INE363A01022,
ASHOKLEY,EQ,83.7,83.9,81.5,81.95,81.95,83.4,11977376,989264601.1,31-JAN-2020,43975,INE208A01029,
ASTRAMICRO,EQ,93.95,102,93,99.65,99.75,92.45,2628737,259725362.85,29-JAN-2020,20518,INE386C01029,
ASIANPAINT,EQ,1800,1808.9,1786,1805,1795.55,1796.95,1005975,1806986275.8,30-JAN-2020,56855,INE021A01026,
ASIANHOTNR,EQ,87,90,87,87.45,87.05,90.35,1499,131777.75,31-JAN-2020,182,INE363A01022,
ASTRAZEN,EQ,2654,2725,2641.3,2702.3,2724,2634.3,26048,69914451,29-JAN-2020,3216,INE203A01020,
ASIANTILES,EQ,210.2,218.85,206.1,214.7,213,211.4,18887,4048669.1,30-JAN-2020,1710,INE022I01019,
ASIANPAINT,EQ,1810,1824,1788.7,1795.65,1797,1805,1169614,2114917428.7,31-JAN-2020,61384,INE021A01026,
ASTRON,EQ,38.85,39.6,38.5,38.95,39.4,38.45,328779,12834489.8,29-JAN-2020,636,INE646X01014,
ASPINWALL,EQ,152,157.95,150.5,154.9,154.9,155.2,718,111231.45,30-JAN-2020,35,INE991I01015,
ASIANTILES,EQ,214.7,217.7,211.55,213.4,214.25,214.7,54019,11527815.65,31-JAN-2020,1303,INE022I01019,
ATFL,EQ,721,722.95,699.45,712.8,719,706.4,12820,9188908.4,29-JAN-2020,1020,INE209A01019,
ASTEC,EQ,495,495,477.15,480.55,481.25,492.7,6219,3017130.35,30-JAN-2020,443,INE563J01010,
ASPINWALL,EQ,159.4,159.95,150.05,154.95,159.95,154.9,446,69579.25,31-JAN-2020,17,INE991I01015,
ATLANTA,EQ,6,6.3,6,6.15,6.2,6.15,4923,30532.15,29-JAN-2020,54,INE285H01022,
ASTERDM,EQ,166.5,169,165,167.5,167.5,165,82622,13823516.05,30-JAN-2020,1908,INE914M01019,
ASTEC,EQ,473.05,486.5,454.4,472.7,467,480.55,14225,6766855.35,31-JAN-2020,699,INE563J01010,
ATLASCYCLE,BE,51.05,51.05,49.05,50.3,51,51.25,1551,78310.35,29-JAN-2020,35,INE446A01025,
ASTRAL,EQ,1196.3,1206,1186,1202.9,1197.2,1187.85,79324,95067403.9,30-JAN-2020,7595,INE006I01046,
ASTERDM,EQ,170,170,164.2,164.95,166.2,167.5,69668,11533011,31-JAN-2020,1400,INE914M01019,
ATUL,EQ,4930,5018,4881.7,4915.7,4939.95,4901.35,37404,185468352.95,29-JAN-2020,5007,INE100A01010,
ASTRAMICRO,EQ,100.2,100.9,93.65,95.9,95.6,99.65,765660,74768796.75,30-JAN-2020,9192,INE386C01029,
ASTRAL,EQ,1203.1,1245,1195,1223.35,1198.2,1202.9,140220,170104208.55,31-JAN-2020,22600,INE006I01046,
ATULAUTO,EQ,263.95,270,256.5,258,256.75,262.45,36187,9494634.1,29-JAN-2020,1971,INE951D01028,
ASTRAZEN,EQ,2735,2761.2,2704,2730.95,2722,2702.3,24794,67822262.6,30-JAN-2020,3422,INE203A01020,
ASTRAMICRO,EQ,96.75,96.8,92.65,93.95,93.8,95.9,297627,28093537.2,31-JAN-2020,5947,INE386C01029,
AUBANK,EQ,1060,1069,1033,1046.65,1041,1043.8,284068,297906089.45,29-JAN-2020,16915,INE949L01017,
ASTRON,EQ,39.1,39.45,38.45,38.95,39.35,38.95,42462,1641785.65,30-JAN-2020,250,INE646X01014,
ASTRAZEN,EQ,2750,2760,2641,2672.5,2648,2730.95,27902,74700177.3,31-JAN-2020,2603,INE203A01020,
AURIONPRO,EQ,59.4,59.4,57.15,58.3,58.7,58.75,11323,659709.7,29-JAN-2020,216,INE132H01018,
ATFL,EQ,724.95,724.95,691,692.6,692.1,712.8,25043,17726539.85,30-JAN-2020,549,INE209A01019,
ASTRON,EQ,39.05,40.4,38.6,40.2,40.15,38.95,90333,3569655.7,31-JAN-2020,484,INE646X01014,
AUROPHARMA,EQ,505.4,511.15,503.25,507.35,505.5,504.1,1730597,876644096.45,29-JAN-2020,36695,INE406A01037,
ATLANTA,EQ,6.15,6.2,5.85,5.85,5.85,6.15,24782,145792.95,30-JAN-2020,123,INE285H01022,
ATFL,EQ,696.05,715,675.05,696.4,695.25,692.6,12698,8746586.8,31-JAN-2020,1017,INE209A01019,
